n,p,noise_sigma,itr,dim,add_var,sum_var,deflation,method,elapsed_time
100,200,0.2,18,2,0.996053470177448,1.99519522067683,HD,CCA,0.033375042
100,200,0.2,18,3,0.995655098214591,2.99085031889142,HD,CCA,0.033375042
100,200,0.2,18,4,0.994939527824648,3.98578984671607,HD,CCA,0.033375042
100,200,0.2,18,5,0.999208845746631,4.9849986924627,HD,CCA,0.033375042
100,200,0.2,19,1,0.998455882419057,0.998455882419057,HD,CCA,0.027521
100,200,0.2,19,2,0.999193562831079,1.99764944525014,HD,CCA,0.027521
100,200,0.2,19,3,0.999290262130422,2.99693970738056,HD,CCA,0.027521
100,200,0.2,19,4,0.998906805615917,3.99584651299648,HD,CCA,0.027521
100,200,0.2,19,5,0.999205974576145,4.99505248757262,HD,CCA,0.027521
100,200,0.2,20,1,0.996470591024876,0.996470591024876,HD,CCA,0.022283416
100,200,0.2,20,2,0.99630012091496,1.99277071193984,HD,CCA,0.022283416
100,200,0.2,20,3,0.997225636683062,2.9899963486229,HD,CCA,0.022283416
100,200,0.2,20,4,0.999525465546461,3.98952181416936,HD,CCA,0.022283416
100,200,0.2,20,5,0.999149021306672,4.98867083547603,HD,CCA,0.022283416
100,200,0.2,21,1,0.992403720450631,0.992403720450631,HD,CCA,0.023348084
100,200,0.2,21,2,0.998618577383423,1.99102229783405,HD,CCA,0.023348084
100,200,0.2,21,3,0.997920248450147,2.9889425462842,HD,CCA,0.023348084
100,200,0.2,21,4,0.99256603154288,3.98150857782708,HD,CCA,0.023348084
100,200,0.2,21,5,0.998358279253995,4.97986685708108,HD,CCA,0.023348084
100,200,0.2,22,1,0.998159265038016,0.998159265038016,HD,CCA,0.024859166
100,200,0.2,22,2,0.993774419514098,1.99193368455211,HD,CCA,0.024859166
100,200,0.2,22,3,0.995517359856147,2.98745104440826,HD,CCA,0.024859166
100,200,0.2,22,4,0.996710970127198,3.98416201453546,HD,CCA,0.024859166
100,200,0.2,22,5,0.999357311492739,4.9835193260282,HD,CCA,0.024859166
100,200,0.2,23,1,0.998575410498172,0.998575410498172,HD,CCA,0.023782417
100,200,0.2,23,2,0.994013236186507,1.99258864668468,HD,CCA,0.023782417
100,200,0.2,23,3,0.995459235176962,2.98804788186164,HD,CCA,0.023782417
100,200,0.2,23,4,0.996235263612545,3.98428314547419,HD,CCA,0.023782417
100,200,0.2,23,5,0.997861320638365,4.98214446611255,HD,CCA,0.023782417
100,200,0.2,24,1,0.986316572510087,0.986316572510087,HD,CCA,0.023469458
100,200,0.2,24,2,0.994415449780868,1.98073202229095,HD,CCA,0.023469458
100,200,0.2,24,3,0.996703635041585,2.97743565733254,HD,CCA,0.023469458
100,200,0.2,24,4,0.994745279122665,3.9721809364552,HD,CCA,0.023469458
100,200,0.2,24,5,0.996192581169392,4.9683735176246,HD,CCA,0.023469458
100,200,0.2,25,1,0.999422816112536,0.999422816112536,HD,CCA,0.025038625
100,200,0.2,25,2,0.997229229537407,1.99665204564994,HD,CCA,0.025038625
100,200,0.2,25,3,0.99635093295045,2.99300297860039,HD,CCA,0.025038625
100,200,0.2,25,4,0.999688185942069,3.99269116454246,HD,CCA,0.025038625
100,200,0.2,25,5,0.998560292157737,4.9912514567002,HD,CCA,0.025038625
100,200,0.2,26,1,0.960463619737506,0.960463619737506,HD,CCA,0.091068334
100,200,0.2,26,2,0.998713956381879,1.95917757611939,HD,CCA,0.091068334
100,200,0.2,26,3,0.998030701741176,2.95720827786056,HD,CCA,0.091068334
100,200,0.2,26,4,0.998212204145035,3.9554204820056,HD,CCA,0.091068334
100,200,0.2,26,5,0.99912511666327,4.95454559866887,HD,CCA,0.091068334
100,200,0.2,27,1,0.998758622796915,0.998758622796915,HD,CCA,0.101024084
100,200,0.2,27,2,0.995902407790478,1.99466103058739,HD,CCA,0.101024084
100,200,0.2,27,3,0.998601784576305,2.9932628151637,HD,CCA,0.101024084
100,200,0.2,27,4,0.998002488705735,3.99126530386943,HD,CCA,0.101024084
100,200,0.2,27,5,0.998118715321854,4.98938401919129,HD,CCA,0.101024084
100,200,0.2,28,1,0.987910960945784,0.987910960945784,HD,CCA,0.062004958
100,200,0.2,28,2,0.995260200390829,1.98317116133661,HD,CCA,0.062004958
100,200,0.2,28,3,0.99549407339164,2.97866523472825,HD,CCA,0.062004958
100,200,0.2,28,4,0.99867287956144,3.97733811428969,HD,CCA,0.062004958
100,200,0.2,28,5,0.992803015872492,4.97014113016218,HD,CCA,0.062004958
100,200,0.2,29,1,0.995899245839047,0.995899245839047,HD,CCA,0.078561834
100,200,0.2,29,2,0.993204364616405,1.98910361045545,HD,CCA,0.078561834
100,200,0.2,29,3,0.986832509915852,2.9759361203713,HD,CCA,0.078561834
100,200,0.2,29,4,0.996394509085574,3.97233062945688,HD,CCA,0.078561834
100,200,0.2,29,5,0.999062397115972,4.97139302657285,HD,CCA,0.078561834
100,200,0.2,30,1,0.991922886256555,0.991922886256555,HD,CCA,0.06427125
100,200,0.2,30,2,0.982683036791259,1.97460592304781,HD,CCA,0.06427125
100,200,0.2,30,3,0.995033376587425,2.96963929963524,HD,CCA,0.06427125
100,200,0.2,30,4,0.995401304477614,3.96504060411285,HD,CCA,0.06427125
100,200,0.2,30,5,0.996129529791127,4.96117013390398,HD,CCA,0.06427125
100,200,0.2,31,1,0.990976601216347,0.990976601216347,HD,CCA,0.090105792
100,200,0.2,31,2,0.995833360725338,1.98680996194168,HD,CCA,0.090105792
100,200,0.2,31,3,0.99357270183231,2.98038266377399,HD,CCA,0.090105792
100,200,0.2,31,4,0.9968641343412,3.97724679811519,HD,CCA,0.090105792
100,200,0.2,31,5,0.997065140107062,4.97431193822226,HD,CCA,0.090105792
100,200,0.2,32,1,0.988047722737747,0.988047722737747,HD,CCA,0.048827667
100,200,0.2,32,2,0.988352106510317,1.97639982924806,HD,CCA,0.048827667
100,200,0.2,32,3,0.997544252776131,2.97394408202419,HD,CCA,0.048827667
100,200,0.2,32,4,0.99440728103612,3.96835136306031,HD,CCA,0.048827667
100,200,0.2,32,5,0.997377646548293,4.96572900960861,HD,CCA,0.048827667
100,200,0.2,33,1,0.999193900025187,0.999193900025187,HD,CCA,0.054193416
100,200,0.2,33,2,0.998256110082403,1.99745001010759,HD,CCA,0.054193416
100,200,0.2,33,3,0.995535016750745,2.99298502685834,HD,CCA,0.054193416
100,200,0.2,33,4,0.993213943429409,3.98619897028774,HD,CCA,0.054193416
100,200,0.2,33,5,0.998740164550383,4.98493913483813,HD,CCA,0.054193416
100,200,0.2,34,1,0.998322862581712,0.998322862581712,HD,CCA,0.06819725
100,200,0.2,34,2,0.993980491147356,1.99230335372907,HD,CCA,0.06819725
100,200,0.2,34,3,0.993278293301913,2.98558164703098,HD,CCA,0.06819725
100,200,0.2,34,4,0.993790648057323,3.9793722950883,HD,CCA,0.06819725
100,200,0.2,34,5,0.997283149990787,4.97665544507909,HD,CCA,0.06819725
100,200,0.2,35,1,0.997122221150283,0.997122221150283,HD,CCA,0.0766695
100,200,0.2,35,2,0.997633449708126,1.99475567085841,HD,CCA,0.0766695
100,200,0.2,35,3,0.997016800443637,2.99177247130205,HD,CCA,0.0766695
100,200,0.2,35,4,0.996226985453151,3.9879994567552,HD,CCA,0.0766695
100,200,0.2,35,5,0.998730477090275,4.98672993384547,HD,CCA,0.0766695
100,200,0.2,36,1,0.996172570221036,0.996172570221036,HD,CCA,0.048771417
100,200,0.2,36,2,0.995605880426787,1.99177845064782,HD,CCA,0.048771417
100,200,0.2,36,3,0.995777994023873,2.9875564446717,HD,CCA,0.048771417
100,200,0.2,36,4,0.996259999812982,3.98381644448468,HD,CCA,0.048771417
100,200,0.2,36,5,0.995658364064519,4.9794748085492,HD,CCA,0.048771417
100,200,0.2,37,1,0.998799854365221,0.998799854365221,HD,CCA,0.054073208
100,200,0.2,37,2,0.998687519024885,1.99748737339011,HD,CCA,0.054073208
100,200,0.2,37,3,0.997975654272085,2.99546302766219,HD,CCA,0.054073208
100,200,0.2,37,4,0.996510880049304,3.99197390771149,HD,CCA,0.054073208
100,200,0.2,37,5,0.999003335559736,4.99097724327123,HD,CCA,0.054073208
100,200,0.2,38,1,0.996326949719588,0.996326949719588,HD,CCA,0.076775541
100,200,0.2,38,2,0.984231498565061,1.98055844828465,HD,CCA,0.076775541
100,200,0.2,38,3,0.995221632945249,2.9757800812299,HD,CCA,0.076775541
100,200,0.2,38,4,0.995752640404998,3.9715327216349,HD,CCA,0.076775541
100,200,0.2,38,5,0.99550047824061,4.96703319987551,HD,CCA,0.076775541
100,200,0.2,39,1,0.9935389426887,0.9935389426887,HD,CCA,0.068748375
100,200,0.2,39,2,0.99564548120466,1.98918442389336,HD,CCA,0.068748375
100,200,0.2,39,3,0.99590029075847,2.98508471465183,HD,CCA,0.068748375
100,200,0.2,39,4,0.998266375419168,3.983351090071,HD,CCA,0.068748375
100,200,0.2,39,5,0.999154577162023,4.98250566723302,HD,CCA,0.068748375
100,200,0.2,40,1,0.996882017322738,0.996882017322738,HD,CCA,0.068374041
100,200,0.2,40,2,0.995151130745531,1.99203314806827,HD,CCA,0.068374041
100,200,0.2,40,3,0.99652057022638,2.98855371829465,HD,CCA,0.068374041
100,200,0.2,40,4,0.995368394143559,3.98392211243821,HD,CCA,0.068374041
100,200,0.2,40,5,0.997628641508979,4.98155075394719,HD,CCA,0.068374041
100,200,0.2,41,1,0.985527619918729,0.985527619918729,HD,CCA,0.063277125
100,200,0.2,41,2,0.993261392101196,1.97878901201992,HD,CCA,0.063277125
100,200,0.2,41,3,0.995434020006668,2.97422303202659,HD,CCA,0.063277125
100,200,0.2,41,4,0.997209510765885,3.97143254279248,HD,CCA,0.063277125
100,200,0.2,41,5,0.998771596792385,4.97020413958486,HD,CCA,0.063277125
100,200,0.2,42,1,0.999046529387692,0.999046529387692,HD,CCA,0.056024041
100,200,0.2,42,2,0.995731036075621,1.99477756546331,HD,CCA,0.056024041
100,200,0.2,42,3,0.993957947886431,2.98873551334974,HD,CCA,0.056024041
100,200,0.2,42,4,0.997671475576067,3.98640698892581,HD,CCA,0.056024041
100,200,0.2,42,5,0.997651025101054,4.98405801402687,HD,CCA,0.056024041
100,200,0.2,43,1,0.990691278610108,0.990691278610108,HD,CCA,0.0628525
100,200,0.2,43,2,0.998111222801463,1.98880250141157,HD,CCA,0.0628525
100,200,0.2,43,3,0.991454691180089,2.98025719259166,HD,CCA,0.0628525
100,200,0.2,43,4,0.997000720182332,3.97725791277399,HD,CCA,0.0628525
100,200,0.2,43,5,0.998837988706381,4.97609590148037,HD,CCA,0.0628525
100,200,0.2,44,1,0.993443958460166,0.993443958460166,HD,CCA,0.056601333
100,200,0.2,44,2,0.992514540935203,1.98595849939537,HD,CCA,0.056601333
100,200,0.2,44,3,0.97485528654845,2.96081378594382,HD,CCA,0.056601333
100,200,0.2,44,4,0.996468877571788,3.95728266351561,HD,CCA,0.056601333
100,200,0.2,44,5,0.997165544465503,4.95444820798111,HD,CCA,0.056601333
100,200,0.2,45,1,0.996941449923995,0.996941449923995,HD,CCA,0.077852792
100,200,0.2,45,2,0.994955133974707,1.9918965838987,HD,CCA,0.077852792
100,200,0.2,45,3,0.993409270636621,2.98530585453532,HD,CCA,0.077852792
100,200,0.2,45,4,0.993468021694184,3.97877387622951,HD,CCA,0.077852792
100,200,0.2,45,5,0.999031461197894,4.9778053374274,HD,CCA,0.077852792
100,200,0.2,46,1,0.999088537587623,0.999088537587623,HD,CCA,0.068619125
100,200,0.2,46,2,0.998849432382095,1.99793796996972,HD,CCA,0.068619125
100,200,0.2,46,3,0.998701730702835,2.99663970067255,HD,CCA,0.068619125
100,200,0.2,46,4,0.998899549206176,3.99553924987873,HD,CCA,0.068619125
100,200,0.2,46,5,0.999256665885235,4.99479591576396,HD,CCA,0.068619125
100,200,0.2,47,1,0.995492018225068,0.995492018225068,HD,CCA,0.074221208
100,200,0.2,47,2,0.998194425585934,1.993686443811,HD,CCA,0.074221208
100,200,0.2,47,3,0.992825146731361,2.98651159054236,HD,CCA,0.074221208
100,200,0.2,47,4,0.997044587844201,3.98355617838656,HD,CCA,0.074221208
100,200,0.2,47,5,0.998437774220554,4.98199395260712,HD,CCA,0.074221208
100,200,0.2,48,1,0.994400042873531,0.994400042873531,HD,CCA,0.062737583
100,200,0.2,48,2,0.998429923779845,1.99282996665338,HD,CCA,0.062737583
100,200,0.2,48,3,0.995876805106117,2.98870677175949,HD,CCA,0.062737583
100,200,0.2,48,4,0.995589253257858,3.98429602501735,HD,CCA,0.062737583
100,200,0.2,48,5,0.998803533804405,4.98309955882176,HD,CCA,0.062737583
100,200,0.2,49,1,0.997003428853124,0.997003428853124,HD,CCA,0.076320125
100,200,0.2,49,2,0.996057427223414,1.99306085607654,HD,CCA,0.076320125
100,200,0.2,49,3,0.996376041443952,2.98943689752049,HD,CCA,0.076320125
100,200,0.2,49,4,0.995541752542565,3.98497865006306,HD,CCA,0.076320125
100,200,0.2,49,5,0.997222667682277,4.98220131774533,HD,CCA,0.076320125
100,200,0.2,50,1,0.998672845852143,0.998672845852143,HD,CCA,0.056117792
100,200,0.2,50,2,0.996105678910853,1.994778524763,HD,CCA,0.056117792
100,200,0.2,50,3,0.998795405576859,2.99357393033985,HD,CCA,0.056117792
100,200,0.2,50,4,0.998656259033294,3.99223018937315,HD,CCA,0.056117792
100,200,0.2,50,5,0.999489134810732,4.99171932418388,HD,CCA,0.056117792
100,200,0.3,1,1,0.995398405399602,0.995398405399602,HD,CCA,0.066051625
100,200,0.3,1,2,0.997218987367021,1.99261739276662,HD,CCA,0.066051625
100,200,0.3,1,3,0.995971659226698,2.98858905199332,HD,CCA,0.066051625
100,200,0.3,1,4,0.996035541631608,3.98462459362493,HD,CCA,0.066051625
100,200,0.3,1,5,0.996254728377427,4.98087932200236,HD,CCA,0.066051625
100,200,0.3,2,1,0.994587779424066,0.994587779424066,HD,CCA,0.06443625
100,200,0.3,2,2,0.996846573739235,1.9914343531633,HD,CCA,0.06443625
100,200,0.3,2,3,0.997114514729583,2.98854886789288,HD,CCA,0.06443625
100,200,0.3,2,4,0.995374905182908,3.98392377307579,HD,CCA,0.06443625
100,200,0.3,2,5,0.998916460211317,4.98284023328711,HD,CCA,0.06443625
100,200,0.3,3,1,0.989364904987258,0.989364904987258,HD,CCA,0.043175792
100,200,0.3,3,2,0.985727665370915,1.97509257035817,HD,CCA,0.043175792
100,200,0.3,3,3,0.990992614148092,2.96608518450626,HD,CCA,0.043175792
100,200,0.3,3,4,0.996971417068374,3.96305660157464,HD,CCA,0.043175792
100,200,0.3,3,5,0.996493445291188,4.95955004686583,HD,CCA,0.043175792
100,200,0.3,4,1,0.996496252124715,0.996496252124715,HD,CCA,0.05096575
100,200,0.3,4,2,0.998295718340268,1.99479197046498,HD,CCA,0.05096575
100,200,0.3,4,3,0.997603993346417,2.9923959638114,HD,CCA,0.05096575
100,200,0.3,4,4,0.996618562952098,3.9890145267635,HD,CCA,0.05096575
100,200,0.3,4,5,0.995490542764559,4.98450506952806,HD,CCA,0.05096575
100,200,0.3,5,1,0.995776904050863,0.995776904050863,HD,CCA,0.037808334
100,200,0.3,5,2,0.990703102717712,1.98648000676857,HD,CCA,0.037808334
100,200,0.3,5,3,0.99735183738015,2.98383184414872,HD,CCA,0.037808334
100,200,0.3,5,4,0.998874150574818,3.98270599472354,HD,CCA,0.037808334
100,200,0.3,5,5,0.995154100288893,4.97786009501244,HD,CCA,0.037808334
100,200,0.3,6,1,0.996552262262179,0.996552262262179,HD,CCA,0.042207333
100,200,0.3,6,2,0.993659142299557,1.99021140456174,HD,CCA,0.042207333
100,200,0.3,6,3,0.995248277947394,2.98545968250913,HD,CCA,0.042207333
100,200,0.3,6,4,0.990504499460545,3.97596418196968,HD,CCA,0.042207333
100,200,0.3,6,5,0.996642815851047,4.97260699782072,HD,CCA,0.042207333
100,200,0.3,7,1,0.987858287015289,0.987858287015289,HD,CCA,0.065434875
100,200,0.3,7,2,0.977741968671804,1.96560025568709,HD,CCA,0.065434875
100,200,0.3,7,3,0.99450137275448,2.96010162844157,HD,CCA,0.065434875
100,200,0.3,7,4,0.993929899184296,3.95403152762587,HD,CCA,0.065434875
100,200,0.3,7,5,0.999062596481091,4.95309412410696,HD,CCA,0.065434875
100,200,0.3,8,1,0.996867644004928,0.996867644004928,HD,CCA,0.05327825
100,200,0.3,8,2,0.988625639101401,1.98549328310633,HD,CCA,0.05327825
100,200,0.3,8,3,0.992385527194225,2.97787881030055,HD,CCA,0.05327825
100,200,0.3,8,4,0.995066419145321,3.97294522944588,HD,CCA,0.05327825
100,200,0.3,8,5,0.998153073442917,4.97109830288879,HD,CCA,0.05327825
100,200,0.3,9,1,0.994917535097589,0.994917535097589,HD,CCA,0.041376083
100,200,0.3,9,2,0.993056855854139,1.98797439095173,HD,CCA,0.041376083
100,200,0.3,9,3,0.99286847973072,2.98084287068245,HD,CCA,0.041376083
100,200,0.3,9,4,0.998324267923043,3.97916713860549,HD,CCA,0.041376083
100,200,0.3,9,5,0.998278864205771,4.97744600281126,HD,CCA,0.041376083
100,200,0.3,10,1,0.989510574150955,0.989510574150955,HD,CCA,0.045323416
100,200,0.3,10,2,0.989654056087638,1.97916463023859,HD,CCA,0.045323416
100,200,0.3,10,3,0.994479169252754,2.97364379949135,HD,CCA,0.045323416
100,200,0.3,10,4,0.994977461315923,3.96862126080727,HD,CCA,0.045323416
100,200,0.3,10,5,0.992114491212331,4.9607357520196,HD,CCA,0.045323416
100,200,0.3,11,1,0.99484488656763,0.99484488656763,HD,CCA,0.055022917
100,200,0.3,11,2,0.992042806931414,1.98688769349904,HD,CCA,0.055022917
100,200,0.3,11,3,0.994057407894391,2.98094510139343,HD,CCA,0.055022917
100,200,0.3,11,4,0.994800173414664,3.9757452748081,HD,CCA,0.055022917
100,200,0.3,11,5,0.997699740264678,4.97344501507278,HD,CCA,0.055022917
100,200,0.3,12,1,0.99701800056946,0.99701800056946,HD,CCA,0.084524083
100,200,0.3,12,2,0.998823848969431,1.99584184953889,HD,CCA,0.084524083
100,200,0.3,12,3,0.995956390184402,2.99179823972329,HD,CCA,0.084524083
100,200,0.3,12,4,0.997538581890079,3.98933682161337,HD,CCA,0.084524083
100,200,0.3,12,5,0.998895215713015,4.98823203732639,HD,CCA,0.084524083
100,200,0.3,13,1,0.992465071054973,0.992465071054973,HD,CCA,0.072098
100,200,0.3,13,2,0.992520179562977,1.98498525061795,HD,CCA,0.072098
100,200,0.3,13,3,0.996090121206454,2.98107537182441,HD,CCA,0.072098
100,200,0.3,13,4,0.998224097293406,3.97929946911781,HD,CCA,0.072098
100,200,0.3,13,5,0.99819109461348,4.97749056373129,HD,CCA,0.072098
100,200,0.3,14,1,0.995450504216932,0.995450504216932,HD,CCA,0.092202542
100,200,0.3,14,2,0.993727672205717,1.98917817642265,HD,CCA,0.092202542
100,200,0.3,14,3,0.997039618621943,2.98621779504459,HD,CCA,0.092202542
100,200,0.3,14,4,0.997135875774873,3.98335367081946,HD,CCA,0.092202542
100,200,0.3,14,5,0.997513464814737,4.9808671356342,HD,CCA,0.092202542
100,200,0.3,15,1,0.99235678560536,0.99235678560536,HD,CCA,0.103708917
100,200,0.3,15,2,0.993345644906018,1.98570243051138,HD,CCA,0.103708917
100,200,0.3,15,3,0.993111988164281,2.97881441867566,HD,CCA,0.103708917
100,200,0.3,15,4,0.998040836047836,3.97685525472349,HD,CCA,0.103708917
100,200,0.3,15,5,0.9982690796804,4.97512433440389,HD,CCA,0.103708917
100,200,0.3,16,1,0.992483550678881,0.992483550678881,HD,CCA,0.106901958
100,200,0.3,16,2,0.988377433126099,1.98086098380498,HD,CCA,0.106901958
100,200,0.3,16,3,0.99743478233158,2.97829576613656,HD,CCA,0.106901958
100,200,0.3,16,4,0.989172788128393,3.96746855426495,HD,CCA,0.106901958
100,200,0.3,16,5,0.996560416908094,4.96402897117305,HD,CCA,0.106901958
100,200,0.3,17,1,0.995980518246641,0.995980518246641,HD,CCA,0.105935292
100,200,0.3,17,2,0.995298059514352,1.99127857776099,HD,CCA,0.105935292
100,200,0.3,17,3,0.995389048530924,2.98666762629192,HD,CCA,0.105935292
100,200,0.3,17,4,0.978639273151235,3.96530689944315,HD,CCA,0.105935292
100,200,0.3,17,5,0.993236496943172,4.95854339638632,HD,CCA,0.105935292
100,200,0.3,18,1,0.99946766727361,0.99946766727361,HD,CCA,0.089091584
100,200,0.3,18,2,0.99283065220957,1.99229831948318,HD,CCA,0.089091584
100,200,0.3,18,3,0.996456793618625,2.9887551131018,HD,CCA,0.089091584
100,200,0.3,18,4,0.9979177659945,3.9866728790963,HD,CCA,0.089091584
100,200,0.3,18,5,0.996052420381076,4.98272529947738,HD,CCA,0.089091584
100,200,0.3,19,1,0.994263809718571,0.994263809718571,HD,CCA,0.079860166
100,200,0.3,19,2,0.994775385592533,1.9890391953111,HD,CCA,0.079860166
100,200,0.3,19,3,0.998979078770755,2.98801827408186,HD,CCA,0.079860166
100,200,0.3,19,4,0.994793544689872,3.98281181877173,HD,CCA,0.079860166
100,200,0.3,19,5,0.995675186433871,4.9784870052056,HD,CCA,0.079860166
100,200,0.3,20,1,0.992309208480627,0.992309208480627,HD,CCA,0.072493042
100,200,0.3,20,2,0.994003298071268,1.98631250655189,HD,CCA,0.072493042
100,200,0.3,20,3,0.999108850134938,2.98542135668683,HD,CCA,0.072493042
100,200,0.3,20,4,0.997504353381085,3.98292571006792,HD,CCA,0.072493042
100,200,0.3,20,5,0.998909881011428,4.98183559107935,HD,CCA,0.072493042
100,200,0.3,21,1,0.996722098515335,0.996722098515335,HD,CCA,0.084240792
100,200,0.3,21,2,0.996619071909101,1.99334117042444,HD,CCA,0.084240792
100,200,0.3,21,3,0.993518078050606,2.98685924847504,HD,CCA,0.084240792
100,200,0.3,21,4,0.997365366324796,3.98422461479984,HD,CCA,0.084240792
100,200,0.3,21,5,0.998359446316678,4.98258406111652,HD,CCA,0.084240792
100,200,0.3,22,1,0.9970641985832,0.9970641985832,HD,CCA,0.099716125
100,200,0.3,22,2,0.99706491966344,1.99412911824664,HD,CCA,0.099716125
100,200,0.3,22,3,0.995504223807881,2.98963334205452,HD,CCA,0.099716125
100,200,0.3,22,4,0.989033799800125,3.97866714185464,HD,CCA,0.099716125
100,200,0.3,22,5,0.995751135926011,4.97441827778066,HD,CCA,0.099716125
100,200,0.3,23,1,0.996936879365557,0.996936879365557,HD,CCA,0.082876916
100,200,0.3,23,2,0.998546291930056,1.99548317129561,HD,CCA,0.082876916
100,200,0.3,23,3,0.995441338134505,2.99092450943012,HD,CCA,0.082876916
100,200,0.3,23,4,0.996482420955998,3.98740693038612,HD,CCA,0.082876916
100,200,0.3,23,5,0.997329854866099,4.98473678525222,HD,CCA,0.082876916
100,200,0.3,24,1,0.995363133385387,0.995363133385387,HD,CCA,0.093905209
100,200,0.3,24,2,0.976822828314272,1.97218596169966,HD,CCA,0.093905209
100,200,0.3,24,3,0.995437779114937,2.9676237408146,HD,CCA,0.093905209
100,200,0.3,24,4,0.99311728251665,3.96074102333125,HD,CCA,0.093905209
100,200,0.3,24,5,0.998010700450406,4.95875172378165,HD,CCA,0.093905209
100,200,0.3,25,1,0.986298891146548,0.986298891146548,HD,CCA,0.103880167
100,200,0.3,25,2,0.991673647668034,1.97797253881458,HD,CCA,0.103880167
100,200,0.3,25,3,0.992702841945927,2.97067538076051,HD,CCA,0.103880167
100,200,0.3,25,4,0.998762447081003,3.96943782784151,HD,CCA,0.103880167
100,200,0.3,25,5,0.994827050374784,4.9642648782163,HD,CCA,0.103880167
100,200,0.3,26,1,0.992463374157574,0.992463374157574,HD,CCA,0.0701875
100,200,0.3,26,2,0.993463185251946,1.98592655940952,HD,CCA,0.0701875
100,200,0.3,26,3,0.995818794814375,2.9817453542239,HD,CCA,0.0701875
100,200,0.3,26,4,0.996450678094521,3.97819603231842,HD,CCA,0.0701875
100,200,0.3,26,5,0.997328961529418,4.97552499384783,HD,CCA,0.0701875
100,200,0.3,27,1,0.995816343682799,0.995816343682799,HD,CCA,0.089719541
100,200,0.3,27,2,0.996869720232584,1.99268606391538,HD,CCA,0.089719541
100,200,0.3,27,3,0.998013262028411,2.99069932594379,HD,CCA,0.089719541
100,200,0.3,27,4,0.99899339110784,3.98969271705163,HD,CCA,0.089719541
100,200,0.3,27,5,0.999653150247699,4.98934586729933,HD,CCA,0.089719541
100,200,0.3,28,1,0.995162868303624,0.995162868303624,HD,CCA,0.073004584
100,200,0.3,28,2,0.992234380234935,1.98739724853856,HD,CCA,0.073004584
100,200,0.3,28,3,0.988582359120434,2.97597960765899,HD,CCA,0.073004584
100,200,0.3,28,4,0.997914271610862,3.97389387926985,HD,CCA,0.073004584
100,200,0.3,28,5,0.99324927332882,4.96714315259868,HD,CCA,0.073004584
100,200,0.3,29,1,0.9927526316807,0.9927526316807,HD,CCA,0.081425333
100,200,0.3,29,2,0.995941758301734,1.98869438998243,HD,CCA,0.081425333
100,200,0.3,29,3,0.995365651439099,2.98406004142153,HD,CCA,0.081425333
100,200,0.3,29,4,0.994266177829028,3.97832621925056,HD,CCA,0.081425333
100,200,0.3,29,5,0.991628013277675,4.96995423252824,HD,CCA,0.081425333
100,200,0.3,30,1,0.990236988827862,0.990236988827862,HD,CCA,0.044477125
100,200,0.3,30,2,0.985624503606435,1.9758614924343,HD,CCA,0.044477125
100,200,0.3,30,3,0.994202796087099,2.9700642885214,HD,CCA,0.044477125
100,200,0.3,30,4,0.996690319501061,3.96675460802246,HD,CCA,0.044477125
100,200,0.3,30,5,0.997344299875849,4.96409890789831,HD,CCA,0.044477125
100,200,0.3,31,1,0.991706493109518,0.991706493109518,HD,CCA,0.045360333
100,200,0.3,31,2,0.990007603564356,1.98171409667387,HD,CCA,0.045360333
100,200,0.3,31,3,0.997808571159398,2.97952266783327,HD,CCA,0.045360333
100,200,0.3,31,4,0.998274901334547,3.97779756916782,HD,CCA,0.045360333
100,200,0.3,31,5,0.998590830097344,4.97638839926516,HD,CCA,0.045360333
100,200,0.3,32,1,0.988051654257608,0.988051654257608,HD,CCA,0.068141667
100,200,0.3,32,2,0.990482613823496,1.9785342680811,HD,CCA,0.068141667
100,200,0.3,32,3,0.989171553899809,2.96770582198091,HD,CCA,0.068141667
100,200,0.3,32,4,0.995281109645291,3.9629869316262,HD,CCA,0.068141667
100,200,0.3,32,5,0.998452485090372,4.96143941671658,HD,CCA,0.068141667
100,200,0.3,33,1,0.99596244002474,0.99596244002474,HD,CCA,0.09737225
100,200,0.3,33,2,0.989975142654834,1.98593758267957,HD,CCA,0.09737225
100,200,0.3,33,3,0.998991880596331,2.98492946327591,HD,CCA,0.09737225
100,200,0.3,33,4,0.996146141889577,3.98107560516548,HD,CCA,0.09737225
100,200,0.3,33,5,0.998688428149086,4.97976403331457,HD,CCA,0.09737225
100,200,0.3,34,1,0.992591246292359,0.992591246292359,HD,CCA,0.105074875
100,200,0.3,34,2,0.998380383940681,1.99097163023304,HD,CCA,0.105074875
100,200,0.3,34,3,0.993376726905082,2.98434835713812,HD,CCA,0.105074875
100,200,0.3,34,4,0.994815027971776,3.9791633851099,HD,CCA,0.105074875
100,200,0.3,34,5,0.992891044058645,4.97205442916854,HD,CCA,0.105074875
100,200,0.3,35,1,0.993545940622858,0.993545940622858,HD,CCA,0.089658625
100,200,0.3,35,2,0.99872880106559,1.99227474168845,HD,CCA,0.089658625
100,200,0.3,35,3,0.991446272250281,2.98372101393873,HD,CCA,0.089658625
100,200,0.3,35,4,0.995693555537307,3.97941456947604,HD,CCA,0.089658625
100,200,0.3,35,5,0.997971413367411,4.97738598284345,HD,CCA,0.089658625
100,200,0.3,36,1,0.987722382564311,0.987722382564311,HD,CCA,0.107193875
